title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
Handelsjournal		69633	-0.009094602923718866	66485			64315	62154	61192	61114	60728	59803	58927	58585	59328	56284	55413	55147	55011	52622	51338	51564	51786	54315	53905	53739	53464	51703	51677	51303	51254	50001	49755	49181	49308	48306	47824	47567	47339	46183	46248	45761	45187	44600	43711	43482	43297	42698	42078	42188
Südkurier		151918	-0.0031585071245360218	147420			146798	145486	148934	143557	144944	143132	143801	141480	141885	145606	141849	139872	139974	141764	140295	137991	138662	139814	138805	135839	136494	138751	137060	134475	134452	136033	135918	132240	133543	133217	131782	130154	131191	131364	132639	129929	131137	131670	129646	128064	129814	131577	128963	127401
Palstek		33663	-0.008274108752087584	29400			29985	28685	32000	29572	29989	28165	28982	27563	28739	26405	28956	28471	29025	26841	27997	25621	28871	22664	28584	27268	27760	23934	24300	25987	28613	21902	25181	26180	26856	20760	24665	24188	26079	19632	23109	22393	24312	19969	22035	21583	22318	20173	21021	20644
ZGT Thüringen		463744	-0.00938565462844163	435001			421729	418083	412635	405026	411709	397576	392376	384857	383086	378332	373957	367085	366865	363362	359263	353375	352277	349487	345911	340913	337519	335370	333425	326832	325168	325102	322042	318271	319033	316982	313985	308665	308191	305619	305088	300440	299702	296940	294372	289000	287868	285604	283276	279337
Märkische Oderzeitung		118630	-0.007291311273514052	114946			111494	110603	109012	107221	106726	105694	104360	102773	102204	100663	99972	98806	97918	97126	96437	95285	95182	94405	93767	92530	92034	91721	90831	90323	90154	90142	89914	88695	88839	88479	87961	86983	87181	86604	86648	84749	84959	84278	83228	82227	82086	81308	80477	79769
ADAC Reisemagazin		232666	-0.011971004092315635	304755			166647	315658	211266	161518	154791	186503	152039	141057	140552	170170	149471	143093	151005	194593	148443	168090	131973	173683	140473	127821	128477	168824	123354	143405	128372	184121	161905	143925	142469	176490	140831	121733	129266	177875	137938	123091	131196	174136	136145	137248	123425	102019	115197	129780
trans aktuell		64340	-0.0019557257792617334	61540			61237	61288	61465	61886	61513	61585	61645	61596	61645	61458	61444	61932	61699	61632	61873	61507	61465	61435	61829	62263	61498	61699	61711	61701	61714	61739	61628	61802	61582	58929	58660	58403	58494	58637	58160	57280	57341	57293	58331	57250	57318	56991	57327	55535
Modelleisenbahner		69433	-0.007372246271897171	67539			65402	63025	63032	60794	59564	60729								56677	55281	53492	58793	56964	53740		56570	55735	53296	51453	56147	53691	51438	53237																
AUTO Straßenverkehr		278353	-0.012875394020385596	258386			236991	242384	228068	240557	235320	213482	197194	226539	209704	201573	194844	206466	200014	208691	199715	207623	206376	190574	193891	186562	186954	174268	166336	166938	179918	179727	161247	169211	169158	161429	157522	162724	171051	161684	158347	152167	157369	140152	142434	148484	145953	137298	137529	131069
Guter Rat!		315193	-0.006412570492988229	273012			267272	275725	259128	260860	268600	277602	254160	243645	236809	329066	258314	254587	251618	347535	246574	244809	255815	341442	222607	275721	273597	357192	238480	277082	286935	333696	260068	254035	241229	259218	221575	227851	227210	234460	227962	225360	223003	230623	206527	193194	194374	204050	192778	190691
Leipziger Volkszeitung		313437	-0.00844029273552438	295617			287845	284971	282972	277901	276939	276158	273416	268364	269864	265221	263633	256066	254526	254636	247906	241241	241896	241697	237857	233099	232768	232148	228739	225505	228356	227263	223911	218278	221004	220820	218476	212935	217014	216147	215404	210847	214520	213053	209656	204607	208078	205928	206142	199478
DB Mobil		496449	0.00037883007199030947	484975			486430	485860	484584	482697	519975	499965	499050	497222	500047	499184	505645	506675	507940	506978	508415	508054	507288	507280	509250	508320	510452	507091	510070	507271	508706	506860	505723	505240	505410	503280	505592	503550	502227	500411	500414	500782	500954	500969	503697	503441	502769	503465	503583	501165
Chrom & Flammen		69256	-0.015670277757694393	57048			48874	46159	53319	61356	54741	55442	52539	51141	50706	49590	50688	49454	47632	52076	49932	43362	47195	43496	42765	41882	42174	42564	45273	43140	49164	38951	36721	37340	35971	33368	37597	34360	34934	29540	28506	29919	29434							
aerokurier		34279	-0.01157151621315253	30521			28367	28385	27907	27975	27482	27681	28237	27218	28191	26720	25324	25378	25341	26345	25341	28961	24865	26653	25980	23803	23181	24576	24449	22891	21872	25210	22317	21893	21268	22712	20743	20450	20454	20763	20119	18968	18881	20279	18495	17738	17805	17952	17647	17091
Freie Presse		402757	-0.008596547421578025	385366			374026	371857	362962	357641	361378	342507	338570	333192	336751	334134	327966	323700	324735	321317	316814	311238	313009	309770	307643	303880	304300	301396	299591	294032	295811	293269	290566	286135	286564	284027	279213	278239	277442	275319	272047	268751	269724	266985	263618	261015	262101	260033	255600	253198
MOTORSPORT aktuell		112976	-0.020362017968051753	84593			78610	80452	82060	82861	76156	79508	77433	75130	71199	73981	71480	93149	93117	68781	67055	67454	64781	65196	64486	62438	60630	58511	56916	54495	52591	54293	50358	48757	46090	46286	45506	42883	41724	41882	40407	38172	39247	41440	42286	40955	40089	39774	39227	38877
B.Z. am Sonntag		159900	-0.013295287229468886	129581			130128	130379	131395	133425	123143	121286	121790	123230	117030	113253	121870	121358	114925	113409	118047	116089	111705	112652	113811	112532	107597	109478	112532	110608	101369	104828	104955	106547	99370	96326	92011	93462	88670	86248	83646	84636	81256	76802	74236	75974	72363	70973	70704	69940
Car & Hifi		45497	-0.04398516684931811	27064			30151	25208	23412	27969	21908	19469	19215	21075	17059	17497	15381	16886	17207	14294	15851	14540	16585	13837	11457	10958	9987	8607	8719	10342	9710	9029	8168	8403																
Hifi Test		98705	-0.014830429243501872	76673			82020	82803	76584	65345	87301	80450	67126	62295	84980	85022	89364	64737	65737	72019	70028	54294	73236	65416	74054	46188	55237	51775	62145	45444	58464	64824	73162	48394	53957	47078	59374	39377												
Bundesrechtsanwaltskammer Mitteilungen		123212	0.005947159433153654	123287			127466	128599	130305	131794	133190	134450	135986	137462	139174	140366	141729	143066	144255	145168	146314	147413	148788	149402	150491	151226	152533	152964	153695	154432	155402	156146	156619	157334	157914	158346	158960	159656	160498	160880	161527	162217	162946	163294	163848	164331	164749	164951	165354	165716
WIR-Wirtschaft im IHK-Bezirk Rostock		25279	0.006496780132436066	26467			27512	27237	27172	27435	27191	28882	29641	29866	29992	29940	29643	30335	29159	28377	28604	29037	29224	29130	29783	31412	31473	31839	31327	31812	31982	32648	32806	33068																
Business Traveller		386514	-0.04338594351298037	264111			241478	229157	219693	224250	223419	223871	223955	217707	219039	93821	91968	105826	105655	104866	101669	103728	100490	65193	72235	70541	82755	55600	63310	62679	61719	63671	64694	54593	48405	42409	51957	48091	77220		70892	72084	65266	59801	56793	54597	54014	49141	49706	49373
DFV-Familie		100002	-0.0009214988714135603	98568					96508	96508	98520	97089	90858	99000	99000	99000		99002		99000	99002	99002	99004	99004			99013	99005	99015	99022		99012	99011	99011	99016	96711	94002	93896	93702		92566	92497	92429							
Clivia		538378	-0.030532063630144386	397700			334850	332667	353342	365558	355158	337558	310783	288809	280133	267100	253058	246216	241295	231767	231266	236900	268006	273740	262200	243655	223138	203596	195522	188272	176623	168315	163140	158607	153224	146523	141957	137473	133398	129223	124599	120256	120665	115465	112457	109523	110615	104790	102590	100340
Unsere Jagd		46075	-0.003333925818486041	44368			44913	44339	42429	44610	43987	44330	42901	42627	43582	43397	41790	42460	41697	42692	40874	42549	40480	42520	41539	41405	40843	41496	40514	40330	42256	41693	41103	40803	40761	41832	39103	39960	39234	41602	42512	40053	38682	41577	38460	37364	37777	38370	36683	36249
TV klar		875493	-0.029601067941314816	676688			609110	591640	555411	542177	538639	526723	507847	499102	497774	484307	464306	456622	444118	429701	403890	393276	387589	380733	362211	347643	345516	329295	315771	303488	300304	290613	284913	270643	267995	263484	251080	240924	234041	226748	220454	213777	206988	205409	196356	191097	189052	186030	179786	176166
TV Neu		503451	-0.03852974938293055	372823			329416	320375	292257	279375	280131	263379	254355	237905	238243	221046	212286	200505	202979	181442	174695	166731	165168	157560	148647	145664	140460	139741	131420	125752	120531	119232	112941	110856	107034	105629	100199	95556	95789	89664	87107	83164	81471	81120	77491	74024	70918	68230	68456	68297
Mobile - Das Elternmagazin für die Kindergartenzeit		408585	-0.010938246011180024	347542			376798	338747	331311	327097	330379	317646	315365	317252	324245	318406	323320	323513	374785	327342	311362	310549	307938	297871	248593	301118	304645	281165	279725	284223	290921	279119	293423	292588	293511	292715	276683	260734	264602	259747	261251	245191	230353	215386	214201	205583	210215	197410	207219	209298
Mach mal Pause		325813	-0.024296340753389486	281205			255993	246619	238519	222775	216322	213207	204973	203632	188540	193402	187800	191192	181867	182089	170355	169615	154343	154118	155462	145713	140257	140679	136843	137437	129311	133106	128720	129601	119601	120714	116073	115614	109119	113944	107504	111073	101350	104913	98492	99843	89894	94624	89546	90355
PC Games		441357	-0.03757614310007127	243100			257370	256492	263899	242772	269692	221745	223156	232673	227029	216234	209368	204063	194766	194555	175456	157398	163355	146881	140128	129367	124351	125153	102582	101032	101218	104855	103008	105443	104458	105174	105191	106800	102032	97259	81719	80462	63384	53287	55250	54786	49339	44799	40910	
Die Johanniter		1339059	-0.001886653928100624	1215900			1251326	1242401	1201555	1229668	1254594		1266255	1282689	1318602	1310973	1317914	1333581	1344663	1334536	1317232	1327721	1342589	1318438		1306926	1288893	1270326	1271011	1248358	1259291	1239816	1236685	1242875		1226321		1222162		1696500	1185091	1182476	1178512	1161221	1148422	1153174	1153093	1134469	1116546	1112887
Lion		41965	0.002821213729984794	42146			43116	43206	43533	44082	44093	44264	44773	45012	44978	45136	45383	45612	45651	45301	45196	44689	44787	45016	45213	45339	45484				45310	45435	45835	45858	46080	46519	46840	46823	48343	48841	48822	49740	48676	48649	48603	48596	48583	48503	48612	48367
Elektor		27965	-0.003987125740742469	25042			26474	28091	27493	18863	24093	23761	24592	26937	27015	26629	23706	29864	26093	29332	24154	30975	19980	26673	25092	26657	24649	24372	24918	26052	24206	23294	23750	25627	23503	22299	22590	23040	22720	22110	21870	22248								
Schlösser Baden-Württemberg		40151	-0.01574183487540204	29228			29444	29048	31118	31220	29386	28511	30547	30551	28546	27917	29920	29472	27501	27050	29134	29121	27035	26498	28677	28826	27042	31677	33114	33132	31313	12969	13497	12570	12652	14812	14924	15087	15083											
Flash - Opel Scene		95830	-0.03405778269909207	71744			64182	53700	62822	57120	63304	56688	57577	49489	49419	43201	46649	42294	39371	41309	37260	36694	37899	30049	30527	29045	28907	26512	29357	31146	34512	24573	23419	21772	30945	22117	24231	21577	30100	19573	19785	17673	18329	18781						
Partner Hund		74692	-0.01368825193149726	72616			62133	56456	59444	53709	56510	57140	57482	58095	54232	55246	56371	61004	54208	55390	53821	56630	52286	52100	52566	52178	49407	46399	45245	46914	45237	46834	47179	45757	41526	41987	38487	38478	36381	37319	39892	38589	37649	39401	37661	35610	34568	39670	35555	36386
Geliebte Katze		74789	-0.013140221648654422	71728			62362	60709	59875	57376	59829	57351	53980	85537	56655	56499	54553	53583	53441	55541	52386	50028	50351	51280	49111	48952	47712	47115	45964	46430	43586	44427	44643	42284	41264	42328	40285	40130	38290	37679	41573	36896	36201	41383	39890	42629	40777	43413	40533	39483
Focus		956447	-0.011222117324327726	800719			777717	809756	779865	802166	763326	789719	789102	805077	760413	751124	746032	752118	729199	735055	725358	741463	735476	718376	765169	800009	752766	694113	668760	624812	590467	598205	581516	566840	560793	620317	588745	576311	573926	553916	560036	577099	573760	539281	548874	538149	516787	504226	504815	520439
Ecos de Espana		40794	-0.006657429329409963	36349			29140	36586	33734	34188	32526	38735	35142	35887	32793	39434	37447	35025	33522	40525	36842	35308	33241	39862	34875	34161	31363	38002	34258	32345	29888	37722	33281	31031	27175	36795	30188	31571	24644	35403	28544	28988	24463	32019	27348	26293	22341	30618	26278	25643
CUSTOMBIKE		17511	0.012372486296263675	24619			12802	23912	12900	27205	17086	31537	9386	26097	17332	18381	21252	19116	24906	21907	22904	25386	23383	26209	28348	25071	27784	28777	23599	28763	32774	24779	18293	31582	30231															
Bauernzeitung		32632	-0.0072418194575609935	32209			31377	30203	30797	28454	31976	28013	29463	27199	28427	27089	27564	26783	28072	25484	26662	24966	25049	26179	25098	24192	26386	26333	24964	24686	25814	25764	24233	24027	24008	25258	23310	23161	23512	23287	23564	23059	23541	23369	23303	22746	23259	23065	22673	22469
Gartenzeitung		152601	-0.006435030420648902	143291			140222	133139	143206	149635	133389	130871	144522	145980	133507	129289	133923	133926	118628	118560	136824	125437	117997	130464	125610	125819	122130	126884	119819	122160	119266	122668	121399	123178	121563	115989	115103	114311												
Der Hund		47472	-0.010213198644278406	35411			32502	33415	33532	30162	33288	39188	42433	40026	39901	40457	41918	43222	42919	39799	43256	40810	37476	36248	37255	39246	34136	36803	34758	36476	42765	37224	33728	33780	33542	31131	30237	29911	32505	26740	29243	27009	24877	26952	23455	28412	21344	22156	22583	23187
AUTOMOBILES		39866	-0.0019115687186448207	45612			48895	46757	29360	38067	41861	41334	29619	34951	30079	34963	31981	31562	27808	33503	29052	31189	25092	53363	47177	43529	36676	39266	39443	43275	39282	37258	38542	37590	37032	41131	34337	43678	33893	34056	37159	31453	32180							
INFOSAT		74804	-0.03344220402995688	76349			24447	67276	44941	27998	40505	40111	32969	36202	33895	31319	35591	32134	34426	31890	27800	31619	31284	28097	27849	26731	27740	34374																						
Rock Hard		47911	-0.010477777585355237	39995			40620	41988	35096	41607	35338	37492	34937	38340	43417	41028	40498	37456	38653	39312	37447	40043	37792	39300	37977	40525	34800	32758	32058	31408	32512	31008	31310	32173	32442	30572	28622	33665	28372	39641	34597	22067	17717	33818	23901	25859	18487	31564	23641	26888
Mopped		90955	-0.016170839628707807	84789			66097	75174	64620	81546	64725	68628	63097	69563	63404	66908	65810	68416	58748	61133	60042	64911	55304	54206	53591																									
Pro Fertighaus		27801	0.009681220519032745	38763			29447	30689	25350	25503	23284	25329	25975	23430	33638	38767	34170	32686	39796	35747	36359	47477	44754	41100	45084	45176	38434	37753	42180	42024	41840	37502	41036	34621	38117	35042	37658	35981	39123											
Elle Decoration		146566	-0.005042980661323425	123742			123275	137887	142000	133509	139923	132220	137645	123998	131957	140867	131511	121959	137124	135167	132994	119237	138666	137544	127331	122905	118143	127248	110451	129742	116600	127646	120857	128279	126597	124335	128967	124273	124082	116263	109366	115113	122697	109887	100088	111267	115555	103644	90482	113284
DAZ Auto		116906	-0.032212035543170835	77476			66122	59900	136280	63718	55107	78390	54397	46231	47924	48349	39130	40755	40565	55966	57043	58723	59041	59863	44871	42729	49923	47448	38756	38209		28167	35883	32826	30441	30855	24664	30900	26628	21989										
Berlin-Brandenburgisches Handwerk		26081	0.0037688129191888625	23759			28334	25420	25767	26179	26724	27161	27184	27271	28761	29668	29135	28902	30449	28433	29745	30952	31136	29429	30074	29691	30245	29417	30130	29631	29639	32724		30600	30600	30600	30600	30600	30600	30600	30573	30579	30558	30800	30730	31025	31025		31211	30883
Fit for Fun		364775	-0.015922919326588885	289656			266696	267175	275402	257456	252561	248139	267898	297367	264972	231502	267745	312233	263457	251195	258177	270094	235472	252454	271821	264157	241498	243650	226077	213518	199314	217634	191884	185689	168961	185915	168791	180156	168162	161657	163683	165428	157424	159448	179982	157826	141775	150780	152068	132806
BMW-Magazin		444449	0.008775867803717058	352695			388671	433128	466619	479434	500729	504433	610935	564319	536483	568743	559618	555860	549999	584773	564245	623166	575481	607039	612876	640497	617617	602363		629029		637681		659431		670689		639359		618607		619891		486631						
PC-Go		401725	-0.025411736868954073	237576			225840		259883	271219	265677	280575	242572	248569	232973	244999	231739	205632	222036	242499	204932	222938	226919	229574	209724	203943	197922	185330	205425	178575	162493	170953	155566	154966	159292	147513	134508	143973	131359	131923	122170	120119	114247	117329	105960	82232	82095	64757	60481	57511
Arbeit und Gesundheit		413395	-0.001582614461175716	410554			410649	405151	408185	406903	407826	399138	396121	404421	395921	390710	393914	399444	399213	392739	398468	416042	421289	418767	426268	425860	427863	422614	422781	421983	423261	390759	279957	286408	286523	308190	326326	355116	348734	338861	348530	348664	353194	423801	427751	427106	412904	410591	412039	432639
Oldtimer Praxis		110162	-0.003459117598638845	106317			107267	104938	102066	109453	105629	109132	105799	105313	98251	106009	95550	96182	95523	98279	94071	96392	102388	99945	93061	98646	100035	101589	101359	105160	107300	96962	95875	99036	88977	98555	98261	97036	90255	92581	97086	95346	89478	91967	90455	95220	87435	95209	86702	92019
kfz-betrieb Wochenjournal		35131	-0.006837717155859593	30429			32363	30245	30076	30742	30413	30643	30567	30263	30142	30586	30184	30726	30183	30221	30204	30190	30209	30273	30205	30148	30223	30033	30196	30197	30189	26009	26248	26237	25961	26170	26570	25948	27124	25896	25753	24396	22537	25285	24865	22158	22689	24798	24469	22512
Neue Bildpost		48116	-0.03579851850303063	32314			30873	28963	28354	27366	27278	25549	24761	24319	23628	22504	26546	21249	22085	20903	20085	19411	18712	17800	17385	16238	15216	14006	13609	12925	12415	11765	11246	10830	10520															
TV Spielfilm		2482946	-0.017585285932268834	2032682			2042512	2005157	1884057	1821789	1841573	1819546	1694372	1666460	1717304	2332427	1613203	1567422	1602866	1583795	1504705	1500917	1538606	1523874	1465069	1414151	1450823	1449786	1372037	1336595	1355933	1288628	1257695	1211697	1259356	1203427	1169659	1132374	1210876	1144443	1106369	1050314	1090661	1043228	1025796	971523	1003808	960675	947995	912026
Benni		53771	-0.0064439280249125805	45860			46985	46489	45292	42140	44532	45503	46820	44707	45918	50386	46995	45733	47155	48902	48479	45856	48025	47757	48853	46554	49884	49956	48465	45093	46930	45745	44975	41901	43198	42851	41930	38835	40363	39764	38239	35808	37582	36623	36353	33174	35121	37818	35677	33007
Geschäftswelt		108455	-0.027846763838241265	109095			80003	80541	64837	58628	67513	55514	62249	54074	56333	56117	56497	53940	49883	55456	62444	57630	50222	51479	46010	48197	45664	47389																						
Rezepte mit Pfiff		69542	-0.01936227445589691	65987			45798	55524	59261	42566	62346	64977	49696	48461	41718	38694	49520	38827	49006	34101	37725	35792	37068	30368	26482	33804	36319	32906	33525	32211	41384	32528	34913	31739	38318	32463	31589	31738	38288	29774	25301	29433	40423	29974	24667	22168	27231	19450	17517	
Tätowier-Magazin		17202	0.014405232972137756	17922			17763	18431	22911	17666	18078	22373	18222	20057	20207	21616	20688	27066	19036	29297	30653	42365	28468	26805	40014	35704	19847	29619	14197	21310	16703	24758	25687	30628	29105															
Presse Report		64891	-0.008307088451764349	68214			57581	56926	56639	55478	54605	54158	54640	53387	53084	54225	52037	51810	51688	51577	51130	50760	54574	53220	51953	51204	50823	50196	49547	48916	48492	48276	48217	47987	47780	47083	47096	46823	46390	45683	45674	45713	45204	44564	43649	42605	41388	37076	37161	36576
Journal Frankfurt		35934	-0.006137650429286548	36293			35925	35536	34660	33514	32836	31713	32364	22714	30899	29906	29730	28801	28626	29356	29592	30005	30677	29557	41035	33095	25448	26782	26926	34166	25848	26727	25751	30239	26683	25456	25185	31638	27278	26111	24663	34031	26155	26387	30112	24533	25177	24544	21524	28889
Bravo Sport		249320	-0.013190160630934186	186840			184784	195994	173240	187657	174026	185127	205888	223759	181935	193089	165321	229420	197954	211720	191053	233425	170611	169714	167791	175186	156917	151183	157121	195655	156761	154331	142295	171869	147150	146197	139086	146140	128084	128369	121504	128514	129506	120483	123969	129313	121276	109300	102893	114436
Gala		415786	-0.004528932243090716	353469			361270	368503	388643	412514	369208	393618	397139	420480	363464	367581	380621	421020	365675	376044	381655	396884	371142	383166	372213	389167	341439	367300	355618	367976	325872	346561	335237	341284	329261	321184	343248	346001	321156	323495	335938	344192	327127	326050	339034	343368	321159	319968	332190	336058
Motorrad News		41751	0.009893428764086878	47388			42181	41936	45382	53862	38699	41080	38548	50267	36157	53264	54543	56777	50793	48609	53032	64322	50194	50179	54472	62434	56126	59347	64731	79944	65447	64029	71807	75542	60491	66676	70634	78664	60053	64029	73024	70831	56384	62788	62927	65060	55973	63869	57689	60859
Basket		39182	-0.018951739906670324	29878			37531	29116	27355	27611	33871	28509	25186	30625	29598	23273	18994	26855	25126	23179	20747	22973	25290	18418	25973	21755	22840																							
Reise Motorrad - Ride On!		37613	-0.01625660008287727	32921			29374	31591	30057	29842	23610	27634	27816	25683	25602	29162	27397	21693	21018	27380	26940	28622	27926	32797	29007	17108	18215	19152		19414	21019	20599	17611	12608	22222															
Profil		51150	-0.0011309338687819687	50754			50692	51028	50944	50321	50188	50091	49881	49808	49720	49922	49776	49715	49836	49449	49483	49050	48993	49085	49814	49149	49141	49157	49347	49276	49606	49472	49518																	
Kolpingmagazin		199886	-0.003718375632727744	189818			188809	187597	187065	187034	193281	192108	189724	188947	190042	186215	185271	184711	183576	181714	180718	180154	179352	178545	177476	177280	177006	175761	174853	174484	173444	172497	171968	171796	172484	171355	170323	170000	169986	170269	169311		168941	167124	166182	165646	165108	164079	163504	163088
Clever reisen! fliegen & sparen		26321	0.0017700544420302254	29806			23409	23982	24007	22097	22618	25390	29650	25795	29065	26551	28766	29939	30500	30982	29418	28258	31228	30085	26916	26689	28002	28100	29067	27111	28530	28201	30261	27322	28686	29185	29445	24132	28646	29452	29150	25615	26199	29202	26371	28192	29276			
Christ in der Gegenwart		37533	-0.0028454953593504365	33785			33558	33290	39064	37815	34392	37872	32883	31913	37453	36476	32940	34877	36720	35691	35788	34854	36703	42863	35131	32744	39041	33823	32394	31260	32346	32017	32184	32240	32677	34034	33522	34152	34191	32742	33108	32859	33038	32669	32154	31922	32078	31823	32122	30811
connect		169193	-0.017249350047742983	153045			138806	125040	140606	114429	123394	125120	131588	110323	102706	100409	154420	116090	102699	103625	124593	116405	93896	97125	87853	122514	105799	85163	88535	86499	108786	75037	78218	79208	103999	74232	77269	78238	102510	65088	70696	62429	94705	63612	66019	64727	86491	64742	60253	58384
A la Carte - Das Restaurant-Magazin		29023	0.0017860102057593282				28456	28372	29645	30061	28873	29726	30310	30555	30009	29701	30326	30138	29119	33574	32697	31088	29498	31945	31084	28656	27954	31044	29182	31288	31349	31381	31240	29920	33495	32349	33277	31742	31267	33047	31913	31045	30665	31637	33517	28229	29948	32563	32829	30077
TV Today		1045997	-0.021482346076270715	860049			825863	787542	768212	718353	726586	727190	680541	668021	662975	667835	639571	630062	629102	639322	599711	589341	593355	611762	562108	546350	553411	552342	517381	507209	500246	481667	460773	441959	448450	416761	406361	394031	413310	392216	376751	365762	373448	357833	353570	341120	347748	329729	329578	307722
Lisa		503700	-0.011092088662581078	480831			467870	435127	415801	409468	425562	413934	406003	410671	374175	384430	391287	401879	381950	391292	366604	358683	354338	347159	360083	350559	338395	352218	351734	355408	350903	330735	344028	332108	352203	330755	331848	317812	323491	313995	317106	303127	301973	294351	287080	275585	268738	256275	264886	258385
Adesso		41425	-0.007815687080473439	40586			31167	42192	35527	36244	33129	39475	36115	35396	31551	39474	35233	33170	30886	38022	34575	32945	30644	36860	33207	31427	27796	35748	32163	30451	27159	35399	31375	29481	25893	34368	30844	30161	24542	34741	28434	28312	24408	32526	26865	26188	23088	31860	26491	25485
Laura		625920	-0.024863283843748054	453247			534229	545255	473214	438914	413442	433353	388667	393267	351136	363540	341746	350333	317049	344712	313030	302030	291523	274750	262212	269514	247011	255347	254567	253989	245973	245572	234879	224684	222751	257606	223650	227873	200394	213247	196600	190072	198528	225333	183309	183671	166082	191349	163208	177600
Markt und Mittelstand		96128	0.0005820641219733695	90389			92696	91979	91591	91689	118215	118547	92755	92650	92576	91100	92545	92574	120850	116468	87403	87298	86729	86806	87039	87019	106943	103901		82932	95788	96455	97623	95855	114976	115265	101625	97109	98432	99115	99024	98758	88582	98756	98557	98569	98557	98846	98807	99171
Mercedesmagazin		736277	-0.0025091703083109937	716502			760959	685485	725974	743287	714645	690285	684327	722499	741319	671953	668761	674198	825386	651248	650455	749528	682162	737445	687044	719154	688240	688312	644309	652960	666618	639657	640929	633111	641689	565733	572295	602866	597072	526580	537565	537603	583462	714541	732746	754338	742114	723570	706798	699673
Condor		320158	-0.02297319005504809	248131			249820	249731	201309	251559	201357	201378	201383	201162	181486	201781	201276	201276	201746	181321		201276	181286	181341	161302		161301	161281	141586		121186	100715		120710																
Gute Zeiten, schlechte Zeiten - Magazin		435476	-0.0753585977633558	208019			139340	148332	184000	137401	113959	108368	151682	129739	64315	109272	80318	93460	66917	57005	70596	55212	61866	39214	37081	41693	32149	28439	28585	30543	27063	25013	27687	25616	17498															
Deutsches Ingenieurblatt		45363	0.0013430335144056318	45096			45685	45658	45639	45667	46351	45695	45891	46281	46415	47038	46960	47531	48295	47343	47459	47555	47983	47266	47798	48290	48487	47249	47471	47403	47492	47287	47250	47402	47393	47032	48192	48786	48566	47939	48151	48632	48729	48616	48282	48483	48596	47979	48079	48499
Aero International		36320	-0.007523288052324224	30516			30584	30883	31118	32225	31818	31362	36212	30940	31968	32260	29463	28835	30687	29897	30466	29667	30545	29759	31190	28693	32300	29759	28391	29363	28377	28152	28457	27591	27671	26640	26450	28519	24635	25055	24494	25838	24252	23809	23300	24003	24788	24301	21958	22731
Rolling Stone		65894	-0.0036757136271825396	65299			62034	64562	61960	60658	64697	62674	63152	63124	62466	60293	58343	60610	56678	56464	58267	56798	56532	57549	55805	53315	54474	64676	57304	56042	56906	66311	57583	73410	57746	58774	61797	55917	53510	53592	55111	53142	55695	53073	52434	52727	52807	55197	53116	52411
Welcome!		532752	-0.00667448835436562	442500			444500	458300	472300	472500	465600	470800	478000	477400	476500	476000	479050	471150	478800	475000	474000	470000	467000	463000	458000	450000	450000	448000	443980	451000	437840	416260	390000	385280	382690	379216	380004	354780	350242											
Joy		589825	-0.011793369840034384	496181			459335	453962	481141	469717	433606	463781	481164	573241	445835	481214	481486	537940	430493	434536	423307	512179	375161	394216	411322	393167	324679	375127	385010	476902	375060	411992	422066	474735	316305	369235	416409	422142	336609	361780	300565	373440	276276	286041	299203	347615	258332	267850	280629	298014
Sabrina		40192	-0.0038504973090871864	45979			28346	46093	37213	34114	44297	40746	31957	31123	34175	39639	39924	43831	30648	45814	34864	26527	27027	36276	33054	30866	29415	41256	32076	30191	30162	39508	32929	26395	33862	42701	31476	31488	36834	37592	36569	35356	43744	39764	29931	28494	40059	30251	26693	25804
Visier		49825	-0.017344193176069646	42949			42599	41354	39587	36677	36922	38465	37340	34904	34038	38741	32220	32814	30312	34450	31269	31891	29157	30829	28891	27828	28987	28638	25513	24846	28030	25465	23820	24765	23814	22703	23946	23632	23019	24089	25363	22180	15326	25005	19122	19846	18840	26141	20449	18180
Alpin		29753	0.00199037003609347	26722			28319	26216	26057	30170	30254	30198	31646	32198	30728	30932	34230	32545	32652	29367	32528	30997	33494	30620	34832	35198	34308	32742	31251	33217	31759	32295	29794	30559	35902	34911	34765	36056	33919	31001	32918	37281	28361	33355	31503	31131	28563	30214	30462	29823
Der Vermögensberater		1382127	-0.013311584120571344	872557			959265	961453	1007449	1079660	1115999	1136973	1163119	1102130	1127260	1166044	1148341	1101379	1096684	1093282	1077953	1044439	989047	1012444	1007626	938104	949664	918290	892085	874011	883098	839739	848969	765311	784297	753799	742283	742379	726898	963140	917534	666105	671937	643930	652518	623242	633392	600071	601833	582733
Homes & Gardens (deutsche Ausgabe)		93186	-0.007842441038748866	101140			75337	90931	86802	89675	71552	73339	81832	80445	75803	79859	80426	82865	70339	70517	75114	73220	71121	66207	71410	71354	67676	70624	75623	73458	74833	70308	72821	72415	67547	70346	68176	65561	65641	62210	75530	55313	70270	63204	63688	58410	66432	61736	65963	49054
Family		66199	-0.014063360816578918	48070			49419	45188	63381	43759	50527	48611	76250	47526	47313	44696	46220	42977	47648	45127	46591	39372	42596	36165	42408		89603	38875	28670	38444	47773	43454	36328	35654	38934	33099	34141	31259	35163	30513	33051	29025	34529	28650	31892	30010	30851	27173		34034
