title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
c't		440411	-0.007998878893624313	398960			379350	394218	401694	386128	378828	388708	394494	367324	379295	358834	376696	334156	370973	350720	353450	343966	363433	355813	355889	346803	361357	352796	344891	335665	343549	347938	342649	331850	324498	332511	313579	314991	305847	304788	303272	294272	298749	290071	288525	278238	273394	285012	282300	270517
Motorrad-Magazin MO		58806	-0.016377418645309814	43704			42343	46165	51526	55642	42632	40485	42641	40403	41119	43378	39124	41038	41213	40255	44785	42885	38339	36170	36877	40880	36614	32376	30851	33367	31602	30530	30138	30413	29215	27363	27079	29283	26282	27391	27414	28016	27746	25050	23488	26262	26193	24880	22607	27298
Westdeutsche Zeitung plus		234994	-0.010341557143431332	207779			204033	201021	198836	195967	198563	195172	192912	190311	192830	189808	187741	184751	186646	184067	182778	178179	179481	176310	175291	170387	172972	170202	169730	164815	166258	165223	165274	159693	161619	159876	158366	147895	150654	145731	142235	139111	140245	138056	136188	133753	136483	134564	130532	125229
Apotheken-Umschau A		3456978	0.007976347658091371	3142217			3287983	3276783	3369308	3428366	3658725	3704333	3912108	4103108	4194608	4157658	4265383	4275117	4395592	4391300	4454092	4461650	4588975	4586333	4649075	4651658	4798058	4797058	4868667	4870967	4984192	4978850	5026517	5019892	5093358	5009483	5020075	5002167	5063567	4926633	4941608	4922308	4969142	4810717	4828683	4801675	4862750	4783450	4804942	4788200
Apotheken-Umschau B		3373596	0.008117644470934375	3102033			3233242	3223742	3308825	3361342	3592017	3630583	3826825	4001850	4106050	4070867	4172325	4179683	4294992	4291542	4351300	4352825	4483525	4480650	4536783	4539825	4684892	4690042	4756834	4762925	4907575	4885800	4929358	4923725	4994908	4923450	4933583	4914433	4974567	4846858	4860558	4842158	4886650	4735517	4750442	4725817	4788158	4713867	4734208	4717350
Lausitzer Rundschau		142689	-0.010582042284944719	135724			132406	126901	124553	122471	122857	119936	116858	115541	116019	113060	111062	108780	108482	106991	104884	102950	103836	101450	99990	99192	99969	99174	99264	97615	97577	97365	95674	94632	94682	93610	92143	91158	91173	90697	88509	87374	87580	86292	83902	82717	83080	82460	81790	80605
Mini		309756	-0.028042308402945054	279336			248821	239523	221013	200684	185453	188023	178571	178417	164039	165440	155856	164902	148625	154264	139757	139301	124005	122654	120840	120522	113018	116024	112565	113876	106023	106395	101443	102216	97577	98135	92233	94014	87409	97031	89351	90499	82882	86492	82551	82780	74359	78397	74852	75045
PC Magazin		321095	-0.021752372180896425	200993			215545		207786	203387	195214	200387	200051	204496	200534	195677	190037	194358	195632	186582	203905	241753	202404	206107	208946	202218	178407	182989	171889	169409	160354	168099	150123	135826	149571	140170	135609	130347	123055	120918	112356	103429	104962	98165	91688	76467	76909	59060	56113	47717
Kinder		140381	0.011520922962753427	120569			156266	161935	183948	136118	135861	141621	135610	139267	186986	207465	208742	203025	204923	205127	206889	209725	209233	198404	200286	187670	200351	209140	211610	207509	223884	223486	235258	235164	239455	237057	237033	234604	235021	226141	222559	222489	222763	250764	217255	239946	236753	262151	257688	270014
Apotheker Zeitung		31919	-0.008168245592445111	29057			29422	27699	27878	28013	28182	26999	27096	27211	27316	26382	26476	26596	26697	25782	26016	26151	26266	25103	25240	25245	25273	24222	24348	24436	24486	23571	23758	23812	23910	22924	22964	23008	22994	21588	21899	21532	21981	20217	20815	19800	20858	19707	20155	20289
Großraumausgabe Münchner Merkur		210199	-0.001680799157184334	206502			205011	209078	204234	201869	205522	204297	203580	202250	203962	205289	201740	199467	201754	201763	200897	201468	200661	201245	200265	198275	200540	201183	199134	197130	199696	198782	196957	195293	196722	196225	195383	193958	195105	195202	195444	194248	194612	194520	193774	192255	193034	193151	190389	189364
Buchjournal		501167	-0.015593948591969602	405404			412473	392755	385912	390984	399981	382821	360953	376251	379682	362906	355012	349367	357367	343298	338206	337136	341043	331367	330890	331241	325344	307039	296913	291188	280788	268771	263519	263144	263422	254797	262719	270348	270944	234801	254403	252370	246307	208881	218754	222428	226903	201375	205946	204220
Camping		35406	-0.0027852565485422865	35417				34728	35601	36041		33410	34202	34684	34943	32162	32860	33254	33470	31007	31850	32412	32729	30696	31506	32038	32335	30291	31107	31791	32153	30192	31130	31733	32067	30321	31043		32003	30270	31460	32979	33365	30962	31648	32099	32340	29297	30108	30448
Ecoute		63295	-0.008402772099467012	56802			45151	57610	52443	52915	48200	59674	55903	54243	48772	59477	54217	51144	48949	59486	54380	52055	47950	57182	51737	48902	43987	53626	49838	46905	42305	53669	48152	44763	40748	50521	44074	44332	36857	49659	43461	41866	35698	45991	40334	37981	32821	44421	37075	36457
Der Hausarzt		27609	0.0002945377287010751	23203			23787	23803	23808	23830	23864	27877	29513	29519	29523	29516	29555	29759	29760	30029	30230	30234	30179	30148	30133	30147	30179	30217	27155	27452	27488	27457	27719	27882	28160	27727	27598	27560	27909	28028	27788	27735	27452	27072	27001	26886	26846	26432	26551	26504
promobil		89016	-0.004093343570421777	80448			78334	81469	82721	84706	80936	81995	85578	89510	79515	83006	84283	85732	78858	79992	85172	87918	78356	83266	80689	81846	74381	75602	80093	78865	72306	74482	77016	72980	70091	71885	75412	75078	68831	75471	75101	74130	68797	73340	71897	72880	70354	69391	72220	77015
Coupe		548211	-0.08383653306820213	264298			191644	161102	210312	135924	202103	113438	101250	83125	85908	72772	87363	67376	78778	61637	61307	79288	54302	41892	44406	51190	35311	35027																						
GQ		150849	-0.0024971787538888603	152386			137533	143146	118892	137815	137814	138629	131687	147669	146732	146312	139611	156842	155566	149465	138991	160094	155457	150796	135775	152634	145923	135956	134704	130592	134165	125012	123561	143788	129798	135839	139965	160080	138979	130088	129216	135654	133112	128704	128308	138264	127258	123007	124061	131074
Bravo Girl		349975	-0.021808625461177535	307262			243913	275973	307715	305150	217939	235871	245374	239600	190171	185423	181402	213699	141649	162439	144203	182352	140332	158698	156197	193845	164596	180148	180401	220634	181907	178393	177288	210642	167538	166508	160302	181430	141178	131552	120099	134121	103172	101074	98567	115752	90613	89705	72772	76190
Wendy		250381	-0.031697485770449466	175732			176804	189309	185367	174900	156407	164965	139438	138852	119826	123300	110518	114529	102782	107475	104814	114820	98865	90121	77690	83396	62812	95743	80837	90446	69128	67786	66520	69591	59492	64316	62181	71096	52292	62001	57553	65228	48836	57633	59845	58328	48630	56833	58738	49722
Berliner Kurier		157435	-0.007341797561733825	139561			136542	134628	132481	131188	130539	131620	129478	136024	136004	134963	138025	139995	137138	137757	138809	137874	134473	132956	133770	131945	131415	129162	130336	130757	121469	120353	123010	122887	116815	118795	121465	118371	117085	110318	114761	110251	106764	102659	103530	102783	99346	96352	100230	95734
Kompakt		833377	-0.005348515996794901	814402			796201	791490	791150	768018	766128	768478	759475	755677	751692	746922	739514	735341	726325	727100	716537	713911	711603	711646	702159	693798	691800	689231	676430	672522	673224	671959	666812		663138	662073	659460	656401	657708	656373	652419	648534	648875	647142	642714	639817	644224	645756	644683	639705
SUPERillu		717506	-0.014393628854710003	640808			564822	616776	550684	568611	540066	575166	515511	529348	545531	559546	511482	535573	523505	526620	484739	481455	471226	491525	451055	459811	457354	491316	437028	459736	434169	469928	398679	420170	405215	398218	382078	384119	379314	379526	366258	352789	355534	346544	347592	326379	337231	324683	318674	317432
Glücks Revue		400369	-0.0256268944216365	313395			282333	292502	274926	263458	258320	259803	257664	250418	242005	247700	239106	233286	227390	229754	202810	189558	183030	186296	179785	175940	163896	170519	164183	163403	158381	158297	152528	147615	142270	141832	135265	138719	125284	125893	122109	120017	115953	117529	114398	111855	107873	101813	96204	95154
outdoor		28733	0.008948657681469026	24584			30636	27783	31073	30827	30568	28847	37198	34712	27290	29595	43661	44987	33074	28541	42060	42477	31332	35303	43827	42897	31677	36284	46406	41521	32136	44681	44858	46501	40111	43215	48830	46206	40820	43598	44892	45333	39731	42990	44670	43410	38469	39971	42750	44176
Sport Bild		530625	-0.004720777442664331	463904			478884	465803	501264	505863	462810	460933	474048	505183	451462	455801	470388	482767	446598	452961	506127	564401	478728	484362	480863	500149	458430	447148	480345	530316	437516	454551	479058	450431	419053	423133	443592	456298	412050	418752	417636	447017	395400	396425	408429	439198	374757	366970	390151	393793
Super TV		374751	-0.016461621746849852	332911			323478	318736	308138	299708	305351											221321	224012	217545	211210	208111	207382	205882	201542	198959	200546	196962	193573	191252	192589	188900	186203	184283	184371	181821	178730	176035	175000	174697	171157	168575	169563	165444	164460	161189
Das Einfamilienhaus		44550	-0.0036993063626602533	43198			42633	41901	38076	40825	40843	41334	40933	39246	38147	42831	41226	42385	41005	41649	42058	42914	43823	41285	40930	40692	40128	39778	38340	38308	38039	41520	38761	38307	38261	39481	38472	40937	42362	41073	36928	27055	35561	36497	35436	36994	37649	35342	35517	34780
Hamburger Morgenpost	MoPo	138298	-0.006243632244051847																114925	113665	115753	114623	114298	114717	115285	113174	112066	112786	115167	115054	112405	110275	112935	112026	107486	108654	110496	110503	106865	105576	105680	105260	100873	99749	100161	100495	96026	94827	96887	94270
kraut & rüben		72069	0.004500620690716749	82534			79840	77402	81711	82088	76758	77073	80262	81275	75194	75905	77865	76856	73908	74926	80852	81948	79036	81720	83986	83734	77653	80270	87151	87640	81358	80613	87862	85509	80715	81199	83825	87768	81489	82674	93823	93341	84853	89687	100411	95284	90034	91594	98687	95419
Umbauen und modernisieren		45296	-0.006578753842783614	36922			34594	36422	40038	40246	40892	42446	38561	36897	39226	39869	39814	42702	40384	40694	40678	40009	41469	40137	40644	40273	41162	40874	39864	39277	30908	33819	32737	36737	33709	35043	32982	33218	35136	34693	33728	26745	33636	31254	33726	26884	28904	32344	31036	30181
Bonus		199885	-0.019902584140479063	175531			165429	156906	159059	149093	148318	140632	141115	131507	132232	127074	128129	122161	122180	115627	115736	111894	113694	109601	109652	105755	105850	99807	99773	96979	97061	93395	92912	89492	89630	86778	86994	85490	85653	82072	87867	79496		77887	77837	73874	73874			
Astro-Woche		66881	-0.007581013158633289	58682			58619	61142	57293	59668	61106	58017	57926	58810	61073	58111	55310	56630	55619	57720	55063	55069	55237	54988	51383	52364	51373	51958	49493	53909	53240	49707	50906	49168	51175	49539	48083	49335	48512	48926	46798	47383	46107	47561	44819	44952	42953	44468	42314	42332
Bikers News		46354	-0.00037330779903903364	46232			45564	46085	49780	45376	45308	42256	44767	47356	46074	43659	48223	46674	45880	43180	48094	51971	47622	47667	47599	51884	45812	44486	18944	39354	30384	47935	47642	55047	50387															
Der Jäger in Baden-Württemberg		28018	0.000989185369603428	28455			28792	28550	28792	28680	28973	28932	28484	28603	28806	28613	28520	28377	28410	28209	28209	28357	28530	28241	28363	28540	28604							29172	29302	29001	29174	29313	29483	29257	29371	29552	29650	29475	29356	29552	29744	29535	29670	29875
Der Feinschmecker		110268	-0.006837142570082238	104363			101109	105400	99500	95813	95431	92799	90243	101154	99220	92108	89145	92974	86710	96672	89572	98207	93189	95153	90822	97199	86841	81919	87106	95568	86908	93778	87686	90510	86973	84396	86142	85932	76030	73358	75602	75858	77552	75980	75188	74025	75798	74658	74558	82618
Pferdemarkt		60284	-0.018877870412445	46498			44431	45425	41709	50149	37860	45972	38679	44997	36944	44275	32658	44563	33162	44092	37987	43222	31389	41485	33359	36371	29858	35595	40326	33200	23487	33547	28544	32076	23531	33300	22560	32003	18246	32225	21887	29162	11702	27215	16952	20315	14759			
Märkische Allgemeine		201509	-0.008981085355255105	187873			183478	180100	178726	175458	176331	173502	172411	170625	170421	166784	165169	162043	161836	159717	157652	155179	155634	154029	152531	149644	149880	149157	147850	145412	145726	144943	143594	140194	141475	139639	138833	136147	136372	135113	133952	131284	132313	131140	130028	126858	128036	126983	125149	121846
Elle		230531	-0.0023699559205428104	202281			212866	212560	208083	226952	221597	212006	222884	239979	218267	215123	213621	235266	223178	220947	212079	231818	217809	215066	212614	235891	202315	208571	206422	247238	211582	213160	202900	224899	206243	211665	215078	225478	203279	207555	204961	210196	201568	204576	203608	210390	183155	193377	179360	196910
Börse Online		171470	-0.022446663559549208	133063			109488	106958	101371	107905	112899	115990	105735	103244	106644	110716	103790	101608	103216	103529	101430	102676	105227	100157	100482	101067	95255	88502	85838	89138	91073	87512	85552	85001	86134	84582	74535	70834	66522	63213	60964	57681	54226	38678	31743	31462	30129	29886	26590	26120
Frankfurter Allgemeine Hochschul-Anzeiger		176267	-0.022690423542825452	111271			113866	112841	111170		105354	96711	114840		113000	116743	116156		111441	105559	108462		106284	103214	107732		105065	102862	106456		99839	111464	105719		47377		51163		47380		49411		46184	40206	43639	42606	43127	38468	42766	39862
Prinz		326879	-0.015296698106988898	264718			255730	284163	258887	281746	238823	251742	251517	267529	242495	243719	211620	212188	217609	222367	216180	219611	219018	213007	207927	207015	206791	208705	192704	203887	193122	182730	183242	189755	175848	176052	173397	193012	164545	150105	144766	146094	146493							
MOTORRAD CLASSIC		29612	-0.0066238395399240155	22038			24945	22997	26369	22418	26210	31322	25470	25218	29375	29496	26737	22943	28260	24125	29493	23760	26857	23789	28971	21225	26499	25105	27823	18771	24186	25078	25000	23120	20354	22997	18791	21673	21017	20098	19288	20335	19390	21804	20590	20326	20351	23630	19692	21078
TRAVEL ONE		29263	-0.07697091686088788	25382			24201	2715	2687	2549	2482	2351	2298	2204	2172	2071	1977	1927	1906	1824	1809	1771	1776	1736	1725	1686	1656	1509	1507	1484	1487	1451	1446	1435	1427	1388	1384	1372	1371	1338	1324	1305	1297	1265	1255	1237	1229	1204	1200	1190
Motorradfahrer		114139	-0.016770178922169133	78776			78196	78583	89185	88929	78678	86317	86443	85447	80053	80128	86587	82070	78765	83533	81743	87694	76254	82256	84373	83922	74284	70092	55342	57241	55595	56208	57452	60365	50126	51489	54549	52794	46861	49757	56755	51015	41391	48080	51910	51034	40441	47343	45539	45295
Bike-Das Mountain-Bike-Magazin		86049	-0.004009591940970898	72720			76937	73595	88326	84529	76949	80000	79775	86703	75276	80157	80729	81586	71209	78840	77256	88056	77976	75677	80437	84750	78187	72207	80318	82076	70969	67390	69976	76115	65396	67277	81738	77609	61492	68291	73256	77056	59337	72304	73874	73691	60106	67515	66269	73857
CQ DL Amateurfunkmagazin		52822	-0.007314110927263184	48325			49231	47785	48020	47519	47772	46415	46601	45926	45775	44716	44866	44391	44375	43643	43782	43378	43271	42432	42601																									
IX Magazin für professionelle Informationstechnik		60242	-0.008262795953648676	56405			56533	56941	51897	51766	48194	51623	48975	50360	50071	50852	48276	51614	46313	46545	52398	48072	49185	49167	48367	45676	47613	47723	48962	44643	46187	47442	44936	44426	42870	43215	41905	40619	41789	42183	41073	40169	41039	43346	40432	36501	37836	38449	37086	35317
Kindergarten heute		43144	-0.00997967426016177	37403			38635	36328	36946	37301	37735	35410	35508	35729	36051	35100	35359	35225	35307	33767	33576	33370	33557	32225	32012	31887	31827	30705	30311	30538	30611	29561	29446	29402	29466	28425	28244	28110	28147	27154	26963	26717	26727	25873	25901	25686	25771	25133	25009	24872
Mosaik		75859	-0.00109487399015154	75729			71677		65849	72662	72717	73939	63346	72100	73213	74746		75350	76892	82149	78032	82089	80681	74186	75478	73904	78216	69857	73962	70461	80028	71761	70792	73248	75952	72607	68088	70571	71205	69673	71316	71043	72751		68645	70518	70599	70107	71286	70727
Mitteldeutsche Zeitung		320963	-0.010047826683605437	299314			288635	286778	281421	275930	276764	273122	268459	263167	263367	259285	256246	251945	251612	248650	245667	240982	241123	238655	235265	231408	232108	228703	224735	220959	220208	219662	216169	212389	212631	211947	208721	205206	206321	204945	202831	199310	199988	198799	196366	193233	194959	193079	191651	188128
Morgenpost für Sachsen		109122	-0.0031890652221119513	102074			101972	103256	102255	99926	99315	100476	101572	101254	100570	100666	99875	99960	99349	99308	97386	96128	108397	105742	106645	104744	103102	104186	104164	102514	99796	100504	100219	97905	97196	98379	99471	97333	95840	94501	95406	93075	94964	89930	89585	88665	89362	85020	85706	83027
TV Movie		2591228	-0.014162522603022075	2228296			2088457	2071424	2005392	1951359	2069290	2059783	2040874	1959942	2082533	2049725	1935374	1879801	1918298	1966337	1828387	1786065	1832462	1880591	1661566	1648829	1599339	1631557	1535872	1545210	1587555	1538052	1459809	1446741	1461652	1443511	1367567	1342396	1365308	1359323	1328373	1318277	1322558	1343625	1259935	1265939	1249245	1244901	1193607	1172478
FEUERWEHR Retten Löschen Bergen		19641	-0.010610333846679712	10026			41078	17607	4169	9177	10251	15788	8644	18856	14512	10940	13702	13062	10475	15792	14863	15388	12475	12003	13496	12998	12703	11910	13881	14300	11900	12669	13930	12909	10394	12423	13639	17746	11567	11158	12366	18124	11176	10762	12636	12314	11344	14225	4788	9906
autohifi		36984	-0.02677330665233371	19242			27225	22432	26992	29180	25583	20225	27000	22475	22396	17294	23770	25096	19173	14406	18780	23243	21034	14404	16017	15387	16097	12431	12606	11193	11706	15301																		
Handelsjournal		68957	-0.009610679408067277	65620			63555	61302	60361	60168	59776	58766	58019	57701	57641	55306	54599	54223	54075	51253	50448	50627	50951	51830	52086	51914	51740	50430	49989	49732	49418	48361	47752	47658	47631	46632	46248	46074	46011	44804	44183	44256	43959	42872	42526	42032	42113	41333	40946	41167
Südkurier		149068	-0.0030905103908550695	145331			144624	143269	142710	141153	142393	141561	141289	139726	140296	143747	140178	138155	138169	139953	138083	135688	136279	137568	136046	133122	133500	135879	133997	132047	131911	133245	132076	129859	131088	131191	129499	128357	128850	129383	130085	127726	128553	129469	127768	126563	128052	130216	127996	126489
Palstek		31450	-0.00717185531130376	27715			28354	27048	30349	27919	28603	26491	27307	25882	27083	24771	27305	26843	27884	26187	27330	24967	28221	22023	27941	26629	27123	23298	23804	25546	28176	21464	24738	25737	26408	20307	24221	23740	25633	19188	22653	21934	23871	19526	21601	21173	21911	19709	20560	20195
ZGT Thüringen		451504	-0.009666827371450398	419996			407868	403723	398394	391981	400082	386007	380568	373569	371915	366843	362804	356290	355592	351485	347479	342238	341577	337910	333866	328544	327120	325020	321442	316481	314854	313603	309689	304848	306240	303435	301105	297045	296558	292596	291988	287841	287417	284260	281952	277761	277263	274258	272041	268377
Märkische Oderzeitung		118035	-0.007528721439315107	113840			110390	109282	107862	106348	105765	104718	103447	101822	101184	99681	99146	98040	97068	96166	95533	94368	94193	93207	92498	91652	91171	90500	89899	89146	88746	88831	88733	87548	87789	87100	86954	85983	86019	84920	84752	83460	83459	82384	81979	80914	80685	79565	79305	78116
ADAC Reisemagazin		227186	-0.01193459995572376	300776			162167	311884	207713	157222	150483	181631	147009	136378	135633	165344	144569	136934	144409	187835	144745	163806	130682	173214	136873	124611	124866	165558	120291	139617	124975	180165	158841	136832	139162	171709	137670	119284	126796	175359	135490	120653	128755	171105	133727	134821	121000	99665	112926	127347
trans aktuell		63227	-0.001924277631418751	60668			60636	60653	60650	60574	60622	60610	60616	60604	60605	60602	60570	60587	60571	60577	60567	60568	60557	60548	60577	60534	60526	60508	60496	60524	60485	60626	60456	60450	60461	58132	57517	57479	57519	58010	57256	56513	56523	56680	57522	56503	56501	56455	56452	54772
Modelleisenbahner		69191	-0.00759796061549532	67176			65062	62651	62660	60427	59240	60403								56019	54552	52801	58044	56214	52986		56035	55172	52777	50918	55619	53141	50913	52703																
AUTO Straßenverkehr		275932	-0.012873402243313967	256489			235147	240412	226076	238699	233489	211771	195211	224837	207871	199960	193045	204676	197856	206078	198033	205712	204496	188752	192022	185090	185306	172593	164677	165478	178361	178511	159968	167928	167993	157534	156261	161622	170133	160718	157410	151226	156494	139296	141540	144741	145086	136477	136712	130242
Guter Rat!		310847	-0.006221578913522499	269125			264395	270981	256691	257766	265905	274158	250175	239750	233542	327264	254739	251249	249834	345401	242893	243559	254327	339727	220809	272700	271861	355673	237737	275844	285232	332207	258749	251889	239966	258176	220638	226521	226062	233501	226192	224472	221863	229758	203595	192350	193242	202936	191557	189735
Leipziger Volkszeitung		312817	-0.008963630137698816	292742			285163	282875	279116	274885	274366	272759	270770	265554	265933	261977	259249	253463	251530	249238	244419	238640	238437	236996	234049	230409	228628	227800	224461	220876	221380	223998	219624	214200	216522	216572	213363	209305	211221	211148	209072	204095	206599	207520	203287	198619	201272	200257	200696	193673
DB Mobil		495267	0.0003591644972281629	482069			484976	484407	483246	481357	518626	498610	497685	495855	498683	497820	504275	505305	506575	505613	507055	506684	505923	505905	507885	506965	509102	505738	508730	505901	507359	505510	504393	503880	504070	501930	504252	502220	500897	499081	499094	499452	499824	499842	502567	502347	810	810	815	787
Chrom & Flammen		68288	-0.01578018705252557	56151			48119	45220	52332	60498	54082	54510	51644	50287	49829	48518	50084	48573	46748	51242	49107	42675	46420	42794	42096	41225	41507	41930	44635	42476	48674	38116	35914	36548	35744	32556	36778	33770	34334	28725	27920	29119	28697							
aerokurier		32241	-0.011198158149440317	29147			26850	26954	26462	26427	26011	26235	26596	25882	26875	25332	23877	23963	23968	24959	23872	27324	23337	25307	24663	22536	22023	23446	23318	21859	20857	24258	21296	20910	20276	21748	19668	19459	19516	19911	19162	18081	17962	19586	17841	17087	17145	17342	16995	16468
Freie Presse		394866	-0.008427061046381204	376930			367645	364100	357606	352579	353898	336147	331339	327914	330492	329479	323559	318739	319085	317426	312340	308668	309712	306488	303421	300791	300592	297102	294775	291370	291408	287385	286285	281974	282744	278635	277221	273559	274314	271115	269646	266041	266635	263527	261126	257850	258557	255807	253760	250793
MOTORSPORT aktuell		103740	-0.019175513984956292	82557			73846	78459	79844	74858	73984	77078	75702	73423	69493	72127	69614	68038	65611	67103	65299	65746	63092	63570	62838	60837	59047	57023	55287	52912	51094	52985	49003	47372	44750	45044	44248	41664	40499	40799	39352	37307	38392	40656	41464	40148	39289	39008	38456	38107
B.Z. am Sonntag		158388	-0.013559881370401865	127587			128413	128410	129636	131556	121409	119596	120211	121504	115433	111814	120339	119506	113269	111377	115958	114241	109817	110986	111583	110787	105781	107737	110787	108758	99534	102951	102998	104774	96973	94437	90114	91625	86746	84280	81779	82727	79287	74925	72403	74142	70562	69246	68947	68207
Car & Hifi		43776	-0.04447910041667838	25720			28875	23938	22273	27339	21256	18738	18475	20330	16289	16808	14607	15937	16193	13224	14748	13387	15407	12588	10201	10589	9597	8215	8332	10075	9447	8745	7875	8107																
Hifi Test		94293	-0.014006509730895844	73777			79297	80102	73880	63604	85596	78616	65270	60376	83033	82844	87155	62413	63339	69504	67436	51630	70554	62698	71287	45478	54491	51008	61541	44939	58076	64824	72649	47963	53508	46606	58876	38947												
Bundesrechtsanwaltskammer Mitteilungen		122970	0.0057321591487217586	122556			126732	127875	129575	131066	132466	133689	135266	136743	138408	139601	140967	142304	143493	144408	145555	146654	148027	148640	149720	150445	151703	150788	151520	152378	153344	154085	154558	155263	155845	156294	157007	157703	158541	158946	159598	160293	160988	161344	161903	162390	162928	163020	163428	163800
WIR-Wirtschaft im IHK-Bezirk Rostock		24913	0.005922920190024976	25867			26800	26565	26502	26767	26529	28222	28986	29211	29324	29223	28910	29619	28444	27726	27955	28388	28104	28069	28286	30507	30573	30744	30330	30446	30861	31526	31711	31956																
Business Traveller		411325	-0.05245070843183836	238897			217314	204565	203014	207575	206808	207057	207177	200938	202254	34616	75736	89579	89415	88619	86785	87111	88767	57665	70147	69458	79891	52816	46528	46297	46103	46660	47465	46816	36186	20315	33908	28893	28248		46622	46755	46541	44598	42609	40923	39521	33863	34079	34277
DFV-Familie		38134	-0.001958190891668401	40293					8799	38799	38963	38479	38063	37589	37259	37073		37958		36513	36120	36125	36438	35763			35977	35719	35739	35455		35085	35010	35010	35084	37861	35361	35263	34493		34152	34064	33991							
Clivia		532774	-0.03100035813658999	393500			328733	321467	348992	361175	350725	333150	305850	284392	275483	261592	248700	239833	234808	227467	221283	232033	262953	268945	257433	238032	215715	197748	189782	182557	171083	162833	157808	153350	146417	141400	136917	132550	128408	124308	120517	117583	115042	112792	109200	106808	108125	102283	100175	97908
Unsere Jagd		43705	-0.0033567817265262264	41644			40739	41253	40376	42225	41739	42112	41458	41159	40827	41422	40538	39999	40089	40978	39355	39640	38969	40722	39321	39078	39431	40166	38900	38801	40159	40147	38377	38098	38399	38738	37169	37808	37771	38407	38260	37033	36528	38630	36429	36226	36019	36736	35233	35027
TV klar		872758	-0.029541568174792518	672659			607983	590487	554222	541046	537628	525612	506770	498214	496969	483632	463708	456087	443662	429187	402836	392832	387225	380353	361888	347285	345245	329064	315535	303294	299980	290479	284764	270431	267752	263333	250920	240745	233888	226616	220334	213651	206855	205273	196209	190936	188937	185888	179631	176030
TV Neu		502442	-0.03856003012889382	371893			328195	319383	291261	278394	279175	262766	253931	237496	237821	220612	211879	200113	202578	181030	174298	166298	164739	157132	148209	145207	140040	139312	131051	125382	120203	118915	112662	110591	106771	105356	99932	95300	95539	89468	86933	82991	81307	80946	77333	73876	70781	68106	67524	67277
Mobile - Das Elternmagazin für die Kindergartenzeit		317407	-0.00910757900857528	264810			268192	275859	270084	269486	286156	215744	264114	259250	262808	254667	262774	265578	267265	261445	271087	267562	267448	256894	243400	252199	254687	245610	244292	244553	242553	232453	230653	229699	227122	218170	216204	216461	215888	205357	203546	201152	200392	188961	187736	187472	188241	179731	184369	184858
Mach mal Pause		323941	-0.024254374948554955	279490			254999	245702	237569	221817	215099	211962	203764	202522	187436	192486	187013	190251	180918	181130	169456	168747	153542	153437	154650	144893	139501	140040	136240	136927	128751	132438	128372	129202	119171	120280	115633	115234	108675	113509	107085	110673	100946	104508	98134	99516	89585	94291	89214	90075
PC Games		440344	-0.037817499088523145	242344			256772	255881	263244	242095	269066	221140	222034	231285	225316	214431	207742	202138	192221	192270	173004	155247	160674	144364	137699	127019	122155	123210	100609	100475	100493	104096	102261	104572	103689	104422	104372	105885	101007	96419	80802	79698	62546	52426	54458	54044	48565	44087	40229	
Die Johanniter		1353836	-0.0026600068428718035	1210976			1239809	1231087	1191873	1212942	1247379		1264923	1281529	1317219	1309544	1316475	1332400	1343503	1333504	1316084	1326560	1341459	1317347		1305788	1287806	1269513	1267180	1244441	1257975	1238489	1235364	1240800		1223274		1220182		1196500	1183381	1180886	1176927	1156978	1146837	1151589	1151608	1132904	1112955	1109296
Lion		40560	0.0034773024059570543	41296			42279	42325	42644	43124	43151	43339	43838	44029	43995	44196	44468	44620	44648	44301	44199	43621	43699	43865	44128	44228	44371				45236	45361	45798	45821	46036	46475	46796	46779	48299	48796	48777	48640	48676	48649	48603	48596	48583	48503	48612	48367
Elektor		27755	-0.004216302884240766	24809			26246	27846	27238	18605	23833	23503	24342	26677	26750	26365	23432	29589	25643	29049	23860	30486	19300	26274	24636	26195	24150	23971	24476	25610	23765	22934	23380	25262	23118	21975	22235	22662	22350	21818	21453	21963								
Schlösser Baden-Württemberg		39053	-0.01668353803875983	27673			27881	27445	29518	29569	27732	26865	28904	28940	26959	26383	28383	28427	26451	25982	28124	28268	26242	25666	27844	27996	26174	29804	32176	32216	30312	11992	12553	11886	12082	11294	11427	11515	11610											
Flash - Opel Scene		95007	-0.03415215512900273	70899			63565	53073	62216	56613	62764	56187	57049	49046	49005	42744	46156	41727	38768	40758	36770	36320	37525	29680	30155	28697	28547	26172	29011	30800	34302	24257	23267	21476	30631	21806	23916	21253	29786	19273	19489	17383	18047	18510						
Partner Hund		70529	-0.013001340731305152	70068			59322	53680	56359	51015	54142	54794	54527	55690	51728	52831	53754	56636	51794	53123	51983	54847	50490	50520	51186	50147	48057	45054	43916	45585	43587	45383	45837	44370	40170	40633	37186	37204	35073	36540	38788	37765	36782	38628	36867	34843	33846	38924	34857	35730
